id_muestra,titulo,anio_estreno,generos,pais_principal,idioma,popularidad,promedio_votos,votos
338967,Zombieland: Double Tap,2019,Terror,Estados Unidos,Ingles,43.371,6.923,5794
338967,Zombieland: Double Tap,2019,Accion,Estados Unidos,Ingles,43.371,6.923,5794
399361,Triple Frontier,2019,Accion,Estados Unidos,Ingles,42.845,6.3,3261
399361,Triple Frontier,2019,Suspenso,Estados Unidos,Ingles,42.845,6.3,3261
399361,Triple Frontier,2019,Crimen,Estados Unidos,Ingles,42.845,6.3,3261
399361,Triple Frontier,2019,Aventura,Estados Unidos,Ingles,42.845,6.3,3261
522681,Escape Room,2019,Terror,Estados Unidos,Ingles,42.393,6.5,4725
522681,Escape Room,2019,Suspenso,Estados Unidos,Ingles,42.393,6.5,4725
522681,Escape Room,2019,Misterio,Estados Unidos,Ingles,42.393,6.5,4725
503919,The Lighthouse,2019,Drama,Brasil,Ingles,42.247,7.5,5009
503919,The Lighthouse,2019,Fantasia,Brasil,Ingles,42.247,7.5,5009
503919,The Lighthouse,2019,Suspenso,Brasil,Ingles,42.247,7.5,5009
530915,1917,2019,Guerra,India,Ingles,41.902,8.0,12611
530915,1917,2019,Historia,India,Ingles,41.902,8.0,12611
530915,1917,2019,Suspenso,India,Ingles,41.902,8.0,12611
530915,1917,2019,Drama,India,Ingles,41.902,8.0,12611
398978,The Irishman,2019,Crimen,Estados Unidos,Ingles,41.776,7.6,6928
398978,The Irishman,2019,Drama,Estados Unidos,Ingles,41.776,7.6,6928
398978,The Irishman,2019,Historia,Estados Unidos,Ingles,41.776,7.6,6928
480414,The Curse of La Llorona,2019,Terror,Estados Unidos,Ingles,40.924,5.7,2468
331482,Little Women,2019,Drama,Estados Unidos,Ingles,40.594,7.9,6368
331482,Little Women,2019,Romance,Estados Unidos,Ingles,40.594,7.9,6368
331482,Little Women,2019,Historia,Estados Unidos,Ingles,40.594,7.9,6368
447404,Pokemon Detective Pikachu,2019,Accion,Japon,Ingles,40.373,6.92,6927
447404,Pokemon Detective Pikachu,2019,Aventura,Japon,Ingles,40.373,6.92,6927
447404,Pokemon Detective Pikachu,2019,Fantasia,Japon,Ingles,40.373,6.92,6927
592350,My Hero Academia: Heroes Rising,2019,Animacion,Japon,Japones,40.224,8.162,1180
592350,My Hero Academia: Heroes Rising,2019,Accion,Japon,Japones,40.224,8.162,1180
592350,My Hero Academia: Heroes Rising,2019,Fantasia,Japon,Japones,40.224,8.162,1180
592350,My Hero Academia: Heroes Rising,2019,Aventura,Japon,Japones,40.224,8.162,1180
517116,Haunt,2019,Terror,Estados Unidos,Ingles,39.539,6.7,1245
517116,Haunt,2019,Suspenso,Estados Unidos,Ingles,39.539,6.7,1245
454640,The Angry Birds Movie 2,2019,Animacion,Finlandia,Ingles,39.458,7.067,1729
454640,The Angry Birds Movie 2,2019,Accion,Finlandia,Ingles,39.458,7.067,1729
454640,The Angry Birds Movie 2,2019,Fantasia,Finlandia,Ingles,39.458,7.067,1729
454640,The Angry Birds Movie 2,2019,Aventura,Finlandia,Ingles,39.458,7.067,1729
454640,The Angry Birds Movie 2,2019,Comedia,Finlandia,Ingles,39.458,7.067,1729
454640,The Angry Birds Movie 2,2019,Familia,Finlandia,Ingles,39.458,7.067,1729
423204,Angel Has Fallen,2019,Accion,Estados Unidos,Ingles,39.387,6.593,3554
423204,Angel Has Fallen,2019,Suspenso,Estados Unidos,Ingles,39.387,6.593,3554
554596,"No manches, Frida 2: paraiso destruido",2019,Comedia,Mexico,Espanol,39.345,7.9,888
450465,Glass,2019,Suspenso,Estados Unidos,Ingles,39.123,6.7,8584
450465,Glass,2019,Drama,Estados Unidos,Ingles,39.123,6.7,8584
450465,Glass,2019,Ciencia Ficcion,Estados Unidos,Ingles,39.123,6.7,8584
499701,Dora and the Lost City of Gold,2019,Aventura,Australia,Ingles,38.96,6.6,1727
499701,Dora and the Lost City of Gold,2019,Comedia,Australia,Ingles,38.96,6.6,1727
499701,Dora and the Lost City of Gold,2019,Familia,Australia,Ingles,38.96,6.6,1727
499701,Dora and the Lost City of Gold,2019,Fantasia,Australia,Ingles,38.96,6.6,1727
456740,Hellboy,2019,Fantasia,Bulgaria,Ingles,38.678,5.6,3471
456740,Hellboy,2019,Terror,Bulgaria,Ingles,38.678,5.6,3471
456740,Hellboy,2019,Accion,Bulgaria,Ingles,38.678,5.6,3471
456740,Hellboy,2019,Aventura,Bulgaria,Ingles,38.678,5.6,3471
517093,Balkan Line,2019,Drama,Rusia,Ruso,38.533,7.5,529
517093,Balkan Line,2019,Accion,Rusia,Ruso,38.533,7.5,529
517093,Balkan Line,2019,Guerra,Rusia,Ruso,38.533,7.5,529
531428,Portrait of a Lady on Fire,2019,Drama,Francia,Frances,37.309,8.1,2625
531428,Portrait of a Lady on Fire,2019,Romance,Francia,Frances,37.309,8.1,2625
531428,Portrait of a Lady on Fire,2019,Historia,Francia,Frances,37.309,8.1,2625
531309,Brightburn,2019,Terror,Estados Unidos,Ingles,36.84,6.1,3175
531309,Brightburn,2019,Ciencia Ficcion,Estados Unidos,Ingles,36.84,6.1,3175
531309,Brightburn,2019,Suspenso,Estados Unidos,Ingles,36.84,6.1,3175
531309,Brightburn,2019,Misterio,Estados Unidos,Ingles,36.84,6.1,3175
559969,El Camino: A Breaking Bad Movie,2019,Crimen,Estados Unidos,Ingles,35.872,7.0,4991
559969,El Camino: A Breaking Bad Movie,2019,Drama,Estados Unidos,Ingles,35.872,7.0,4991
559969,El Camino: A Breaking Bad Movie,2019,Suspenso,Estados Unidos,Ingles,35.872,7.0,4991
484641,Anna,2019,Accion,Francia,Ingles,35.696,6.7,2746
484641,Anna,2019,Aventura,Francia,Ingles,35.696,6.7,2746
484641,Anna,2019,Suspenso,Francia,Ingles,35.696,6.7,2746
517764,The Farm,2019,Terror,Estados Unidos,Ingles,35.266,5.4,349
458897,Charlie's Angels,2019,Accion,Estados Unidos,Ingles,34.864,6.4,2994
458897,Charlie's Angels,2019,Aventura,Estados Unidos,Ingles,34.864,6.4,2994
458897,Charlie's Angels,2019,Comedia,Estados Unidos,Ingles,34.864,6.4,2994
522162,Midway,2019,Accion,Canada,Ingles,34.846,7.123,2518
522162,Midway,2019,Guerra,Canada,Ingles,34.846,7.123,2518
522162,Midway,2019,Historia,Canada,Ingles,34.846,7.123,2518
329996,Dumbo,2019,Familia,Australia,Ingles,34.327,6.606,4342
329996,Dumbo,2019,Fantasia,Australia,Ingles,34.327,6.606,4342
329996,Dumbo,2019,Aventura,Australia,Ingles,34.327,6.606,4342
511987,Crawl,2019,Terror,Canada,Ingles,34.256,6.324,3140
511987,Crawl,2019,Suspenso,Canada,Ingles,34.256,6.324,3140
511987,Crawl,2019,Accion,Canada,Ingles,34.256,6.324,3140
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019,Animacion,Japon,Japones,33.909,6.8,531
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019,Aventura,Japon,Japones,33.909,6.8,531
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019,Fantasia,Japon,Japones,33.909,6.8,531
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019,Accion,Japon,Japones,33.909,6.8,531
571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019,Familia,Japon,Japones,33.909,6.8,531
568091,Fractured,2019,Suspenso,Estados Unidos,Ingles,33.686,6.7,2604
568091,Fractured,2019,Drama,Estados Unidos,Ingles,33.686,6.7,2604
568160,Weathering with You,2019,Animacion,Japon,Japones,33.561,8.001,2351
568160,Weathering with You,2019,Drama,Japon,Japones,33.561,8.001,2351
568160,Weathering with You,2019,Fantasia,Japon,Japones,33.561,8.001,2351
568160,Weathering with You,2019,Romance,Japon,Japones,33.561,8.001,2351
431580,Abominable,2019,Familia,China,Ingles,33.217,7.5,2068
431580,Abominable,2019,Animacion,China,Ingles,33.217,7.5,2068
431580,Abominable,2019,Aventura,China,Ingles,33.217,7.5,2068
431580,Abominable,2019,Comedia,China,Ingles,33.217,7.5,2068
487297,What Men Want,2019,Comedia,Estados Unidos,Ingles,32.758,6.2,1467
487297,What Men Want,2019,Romance,Estados Unidos,Ingles,32.758,6.2,1467
417384,Scary Stories to Tell in the Dark,2019,Terror,Canada,Ingles,32.561,6.5,2672
417384,Scary Stories to Tell in the Dark,2019,Aventura,Canada,Ingles,32.561,6.5,2672
417384,Scary Stories to Tell in the Dark,2019,Misterio,Canada,Ingles,32.561,6.5,2672
473033,Uncut Gems,2019,Drama,Estados Unidos,Ingles,32.323,7.156,4837
473033,Uncut Gems,2019,Suspenso,Estados Unidos,Ingles,32.323,7.156,4837
473033,Uncut Gems,2019,Crimen,Estados Unidos,Ingles,32.323,7.156,4837
657654,Senior Couple and Exchange Sex,2019,Romance,Corea del Sur,Coreano,32.305,7.3,6
481084,The Addams Family,2019,Familia,Canada,Ingles,31.832,6.61,2358
481084,The Addams Family,2019,Animacion,Canada,Ingles,31.832,6.61,2358
481084,The Addams Family,2019,Comedia,Canada,Ingles,31.832,6.61,2358
481084,The Addams Family,2019,Fantasia,Canada,Ingles,31.832,6.61,2358
575299,Fidelity,2019,Drama,Rusia,Ruso,31.494,6.774,296
637920,Miracle in Cell No. 7,2019,Drama,Turquia,Turco,31.123,8.3,4435
537061,Steven Universe: The Movie,2019,TV Movie,Estados Unidos,Ingles,31.085,8.1,790
537061,Steven Universe: The Movie,2019,Aventura,Estados Unidos,Ingles,31.085,8.1,790
537061,Steven Universe: The Movie,2019,Animacion,Estados Unidos,Ingles,31.085,8.1,790
537061,Steven Universe: The Movie,2019,Comedia,Estados Unidos,Ingles,31.085,8.1,790
537061,Steven Universe: The Movie,2019,Fantasia,Estados Unidos,Ingles,31.085,8.1,790
537061,Steven Universe: The Movie,2019,Musica,Estados Unidos,Ingles,31.085,8.1,790
537061,Steven Universe: The Movie,2019,Ciencia Ficcion,Estados Unidos,Ingles,31.085,8.1,790
625976,It Feels So Good,2019,Drama,Japon,Japones,30.219,6.5,34
625976,It Feels So Good,2019,Romance,Japon,Japones,30.219,6.5,34
458723,Us,2019,Terror,Estados Unidos,Ingles,29.67,6.964,7437
458723,Us,2019,Suspenso,Estados Unidos,Ingles,29.67,6.964,7437
486589,Red Shoes and the Seven Dwarfs,2019,Animacion,Corea del Sur,Ingles,29.369,7.7,1090
486589,Red Shoes and the Seven Dwarfs,2019,Fantasia,Corea del Sur,Ingles,29.369,7.7,1090
486589,Red Shoes and the Seven Dwarfs,2019,Drama,Corea del Sur,Ingles,29.369,7.7,1090
486589,Red Shoes and the Seven Dwarfs,2019,Familia,Corea del Sur,Ingles,29.369,7.7,1090
486589,Red Shoes and the Seven Dwarfs,2019,Comedia,Corea del Sur,Ingles,29.369,7.7,1090
486589,Red Shoes and the Seven Dwarfs,2019,Romance,Corea del Sur,Ingles,29.369,7.7,1090
514999,Murder Mystery,2019,Accion,Estados Unidos,Ingles,29.333,6.27,4488
514999,Murder Mystery,2019,Comedia,Estados Unidos,Ingles,29.333,6.27,4488
514999,Murder Mystery,2019,Misterio,Estados Unidos,Ingles,29.333,6.27,4488
480105,47 Meters Down: Uncaged,2019,Terror,Reino Unido,Ingles,28.94,5.7,1424
533444,Waves,2019,Romance,Canada,Ingles,28.909,7.4,712
533444,Waves,2019,Drama,Canada,Ingles,28.909,7.4,712
504949,The King,2019,Drama,Australia,Ingles,28.889,7.2,3281
504949,The King,2019,Historia,Australia,Ingles,28.889,7.2,3281
504949,The King,2019,Guerra,Australia,Ingles,28.889,7.2,3281
509967,6 Underground,2019,Accion,Estados Unidos,Ingles,28.825,6.3,4809
509967,6 Underground,2019,Comedia,Estados Unidos,Ingles,28.825,6.3,4809
509967,6 Underground,2019,Suspenso,Estados Unidos,Ingles,28.825,6.3,4809
575813,Better Days,2019,Drama,China,Chino,28.577,8.1,473
575813,Better Days,2019,Crimen,China,Chino,28.577,8.1,473
575813,Better Days,2019,Romance,China,Chino,28.577,8.1,473
535167,The Wandering Earth,2019,Ciencia Ficcion,China,Chino,28.371,6.622,992
535167,The Wandering Earth,2019,Accion,China,Chino,28.371,6.622,992
535167,The Wandering Earth,2019,Drama,China,Chino,28.371,6.622,992
522924,The Art of Racing in the Rain,2019,Drama,Estados Unidos,Ingles,28.269,8.2,1509
522924,The Art of Racing in the Rain,2019,Romance,Estados Unidos,Ingles,28.269,8.2,1509
441282,Night Hunter,2019,Drama,Canada,Ingles,27.898,6.6,932
441282,Night Hunter,2019,Suspenso,Canada,Ingles,27.898,6.6,932
522518,A Dog's Journey,2019,Familia,Canada,Ingles,27.731,8.1,1537
522518,A Dog's Journey,2019,Aventura,Canada,Ingles,27.731,8.1,1537
522518,A Dog's Journey,2019,Drama,Canada,Ingles,27.731,8.1,1537
515001,Jojo Rabbit,2019,Comedia,Nueva Zelanda,Ingles,27.601,8.0,9688
515001,Jojo Rabbit,2019,Guerra,Nueva Zelanda,Ingles,27.601,8.0,9688
515001,Jojo Rabbit,2019,Drama,Nueva Zelanda,Ingles,27.601,8.0,9688
449985,Triple Threat,2019,Suspenso,Estados Unidos,Ingles,27.553,6.4,587
449985,Triple Threat,2019,Accion,Estados Unidos,Ingles,27.553,6.4,587
453405,Gemini Man,2019,Ciencia Ficcion,China,Ingles,27.456,6.282,5168
453405,Gemini Man,2019,Accion,China,Ingles,27.456,6.282,5168
453405,Gemini Man,2019,Aventura,China,Ingles,27.456,6.282,5168
453405,Gemini Man,2019,Suspenso,China,Ingles,27.456,6.282,5168
652722,In the Arms of an Assassin,2019,Romance,Dominican Republic,Espanol,27.321,7.8,418
652722,In the Arms of an Assassin,2019,Suspenso,Dominican Republic,Espanol,27.321,7.8,418
1054116,My Hero Academia: All Might Rising,2019,Animacion,Japon,Japones,27.115,6.2,33
1054116,My Hero Academia: All Might Rising,2019,Accion,Japon,Japones,27.115,6.2,33
573699,White Snake,2019,Romance,China,Chino,26.948,7.7,486
573699,White Snake,2019,Animacion,China,Chino,26.948,7.7,486
573699,White Snake,2019,Fantasia,China,Chino,26.948,7.7,486
611014,Foxter and Max,2019,Aventura,Ukraine,Ucraniano,26.922,7.2,105
611014,Foxter and Max,2019,Fantasia,Ukraine,Ucraniano,26.922,7.2,105
611014,Foxter and Max,2019,Familia,Ukraine,Ucraniano,26.922,7.2,105
514439,Breakthrough,2019,Drama,Estados Unidos,Ingles,26.829,7.6,1085
487616,Curiosa,2019,Drama,Francia,Frances,26.422,5.9,213
487616,Curiosa,2019,Historia,Francia,Frances,26.422,5.9,213
460321,Close,2019,Accion,Reino Unido,Ingles,26.288,5.968,674
460321,Close,2019,Aventura,Reino Unido,Ingles,26.288,5.968,674
460321,Close,2019,Suspenso,Reino Unido,Ingles,26.288,5.968,674
574982,The Blackout,2019,Suspenso,Rusia,Ruso,26.117,6.5,492
574982,The Blackout,2019,Ciencia Ficcion,Rusia,Ruso,26.117,6.5,492
574982,The Blackout,2019,Accion,Rusia,Ruso,26.117,6.5,492
501170,Doctor Sleep,2019,Terror,Estados Unidos,Ingles,25.899,7.144,4496
501170,Doctor Sleep,2019,Suspenso,Estados Unidos,Ingles,25.899,7.144,4496
501170,Doctor Sleep,2019,Fantasia,Estados Unidos,Ingles,25.899,7.144,4496
658009,Ip Man: Kung Fu Master,2019,Accion,China,Ingles,25.85,6.6,169
658009,Ip Man: Kung Fu Master,2019,Drama,China,Ingles,25.85,6.6,169
585831,The Bad Guys: Reign of Chaos,2019,Accion,Corea del Sur,Coreano,25.8,6.9,136
585831,The Bad Guys: Reign of Chaos,2019,Crimen,Corea del Sur,Coreano,25.8,6.9,136
506517,My Grandpa is an Alien,2019,Aventura,Bosnia and Herzegovina,Croata,25.75,6.8,36
506517,My Grandpa is an Alien,2019,Familia,Bosnia and Herzegovina,Croata,25.75,6.8,36
506517,My Grandpa is an Alien,2019,Ciencia Ficcion,Bosnia and Herzegovina,Croata,25.75,6.8,36
540901,Hustlers,2019,Drama,Estados Unidos,Ingles,25.432,6.5,2952
540901,Hustlers,2019,Comedia,Estados Unidos,Ingles,25.432,6.5,2952
540901,Hustlers,2019,Crimen,Estados Unidos,Ingles,25.432,6.5,2952
535292,21 Bridges,2019,Crimen,Estados Unidos,Ingles,25.408,6.8,1983
535292,21 Bridges,2019,Accion,Estados Unidos,Ingles,25.408,6.8,1983
535292,21 Bridges,2019,Drama,Estados Unidos,Ingles,25.408,6.8,1983
431693,Spies in Disguise,2019,Animacion,Estados Unidos,Ingles,25.402,7.583,2815
431693,Spies in Disguise,2019,Accion,Estados Unidos,Ingles,25.402,7.583,2815
431693,Spies in Disguise,2019,Aventura,Estados Unidos,Ingles,25.402,7.583,2815
431693,Spies in Disguise,2019,Comedia,Estados Unidos,Ingles,25.402,7.583,2815
431693,Spies in Disguise,2019,Familia,Estados Unidos,Ingles,25.402,7.583,2815
438650,Cold Pursuit,2019,Accion,Canada,Ingles,25.397,5.83,2617
438650,Cold Pursuit,2019,Crimen,Canada,Ingles,25.397,5.83,2617
438650,Cold Pursuit,2019,Suspenso,Canada,Ingles,25.397,5.83,2617
438650,Cold Pursuit,2019,Comedia,Canada,Ingles,25.397,5.83,2617
438650,Cold Pursuit,2019,Drama,Canada,Ingles,25.397,5.83,2617
553837,Code Geass: Lelouch of the Re;Surrection,2019,Animacion,Japon,Japones,25.348,7.3,100
553837,Code Geass: Lelouch of the Re;Surrection,2019,Ciencia Ficcion,Japon,Japones,25.348,7.3,100
553837,Code Geass: Lelouch of the Re;Surrection,2019,Crimen,Japon,Japones,25.348,7.3,100
553837,Code Geass: Lelouch of the Re;Surrection,2019,Misterio,Japon,Japones,25.348,7.3,100
553837,Code Geass: Lelouch of the Re;Surrection,2019,Guerra,Japon,Japones,25.348,7.3,100
428045,Iron Mask,2019,Accion,China,Ruso,25.224,6.1,483
428045,Iron Mask,2019,Aventura,China,Ruso,25.224,6.1,483
428045,Iron Mask,2019,Familia,China,Ruso,25.224,6.1,483
428045,Iron Mask,2019,Fantasia,China,Ruso,25.224,6.1,483
280217,The Lego Movie 2: The Second Part,2019,Accion,Canada,Ingles,25.197,6.666,2241
280217,The Lego Movie 2: The Second Part,2019,Aventura,Canada,Ingles,25.197,6.666,2241
280217,The Lego Movie 2: The Second Part,2019,Animacion,Canada,Ingles,25.197,6.666,2241
280217,The Lego Movie 2: The Second Part,2019,Comedia,Canada,Ingles,25.197,6.666,2241
280217,The Lego Movie 2: The Second Part,2019,Familia,Canada,Ingles,25.197,6.666,2241
595985,Cold Blood,2019,Suspenso,Belgica,Ingles,25.113,5.3,405
595985,Cold Blood,2019,Accion,Belgica,Ingles,25.113,5.3,405
508965,Klaus,2019,Animacion,Espana,Ingles,25.111,8.243,4198
508965,Klaus,2019,Familia,Espana,Ingles,25.111,8.243,4198
508965,Klaus,2019,Aventura,Espana,Ingles,25.111,8.243,4198
508965,Klaus,2019,Comedia,Espana,Ingles,25.111,8.243,4198
508965,Klaus,2019,Fantasia,Espana,Ingles,25.111,8.243,4198
508763,A Dog's Way Home,2019,Drama,China,Ingles,24.968,7.4,1117
508763,A Dog's Way Home,2019,Aventura,China,Ingles,24.968,7.4,1117
508763,A Dog's Way Home,2019,Familia,China,Ingles,24.968,7.4,1117
416144,Hotel Mumbai,2019,Suspenso,Australia,Ingles,24.859,7.548,1590
416144,Hotel Mumbai,2019,Historia,Australia,Ingles,24.859,7.548,1590
416144,Hotel Mumbai,2019,Drama,Australia,Ingles,24.859,7.548,1590
416144,Hotel Mumbai,2019,Accion,Australia,Ingles,24.859,7.548,1590
684501,Observation Man,2019,Drama,Corea del Sur,Coreano,24.854,6.3,3
684501,Observation Man,2019,Romance,Corea del Sur,Coreano,24.854,6.3,3
853033,Adultery Alumni Association 2,2019,Drama,Corea del Sur,Coreano,24.748,4.5,39
853033,Adultery Alumni Association 2,2019,Romance,Corea del Sur,Coreano,24.748,4.5,39
440472,The Upside,2019,Comedia,Estados Unidos,Ingles,24.361,7.1,1299
440472,The Upside,2019,Drama,Estados Unidos,Ingles,24.361,7.1,1299
639838,Cruel Fixation,2019,Suspenso,Estados Unidos,Ingles,24.215,6.7,43
615165,Her Blue Sky,2019,Animacion,Japon,Japones,24.022,7.3,144
615165,Her Blue Sky,2019,Romance,Japon,Japones,24.022,7.3,144
492188,Marriage Story,2019,Drama,Reino Unido,Ingles,23.902,7.7,7009
484468,The Wolf's Call,2019,Suspenso,Francia,Frances,23.799,7.553,2027
484468,The Wolf's Call,2019,Accion,Francia,Frances,23.799,7.553,2027
484468,The Wolf's Call,2019,Aventura,Francia,Frances,23.799,7.553,2027
512196,Happy Death Day 2U,2019,Comedia,Estados Unidos,Ingles,23.738,6.3,3420
512196,Happy Death Day 2U,2019,Terror,Estados Unidos,Ingles,23.738,6.3,3420
512196,Happy Death Day 2U,2019,Ciencia Ficcion,Estados Unidos,Ingles,23.738,6.3,3420
571055,Down,2019,Terror,Estados Unidos,Ingles,23.616,6.8,241
571055,Down,2019,Suspenso,Estados Unidos,Ingles,23.616,6.8,241
571055,Down,2019,TV Movie,Estados Unidos,Ingles,23.616,6.8,241
504608,Rocketman,2019,Musica,Reino Unido,Ingles,23.615,7.327,4703
504608,Rocketman,2019,Drama,Reino Unido,Ingles,23.615,7.327,4703
570503,Tune in for Love,2019,Romance,Corea del Sur,Coreano,23.516,7.8,286
570503,Tune in for Love,2019,Drama,Corea del Sur,Coreano,23.516,7.8,286
481880,Trial by Fire,2019,Drama,Estados Unidos,Ingles,23.385,6.9,220
481880,Trial by Fire,2019,Crimen,Estados Unidos,Ingles,23.385,6.9,220
576004,Porno,2019,Comedia,Estados Unidos,Ingles,23.143,6.0,379
576004,Porno,2019,Terror,Estados Unidos,Ingles,23.143,6.0,379
528091,The Furies,2019,Terror,Australia,Ingles,23.083,5.4,178
528091,The Furies,2019,Accion,Australia,Ingles,23.083,5.4,178
528091,The Furies,2019,Suspenso,Australia,Ingles,23.083,5.4,178
553600,Promare,2019,Animacion,Japon,Japones,22.982,7.0,278
553600,Promare,2019,Accion,Japon,Japones,22.982,7.0,278
553600,Promare,2019,Ciencia Ficcion,Japon,Japones,22.982,7.0,278
551115,Penoza: The Final Chapter,2019,Accion,Paises Bajos,Holandes,22.953,6.7,139
551115,Penoza: The Final Chapter,2019,Crimen,Paises Bajos,Holandes,22.953,6.7,139
551115,Penoza: The Final Chapter,2019,Suspenso,Paises Bajos,Holandes,22.953,6.7,139
551115,Penoza: The Final Chapter,2019,Drama,Paises Bajos,Holandes,22.953,6.7,139
599975,Countdown,2019,Terror,Estados Unidos,Ingles,22.914,6.2,2144
599975,Countdown,2019,Suspenso,Estados Unidos,Ingles,22.914,6.2,2144
458305,Vivarium,2019,Ciencia Ficcion,Belgica,Ingles,22.91,6.062,2176
458305,Vivarium,2019,Suspenso,Belgica,Ingles,22.91,6.062,2176
458305,Vivarium,2019,Misterio,Belgica,Ingles,22.91,6.062,2176
458305,Vivarium,2019,Terror,Belgica,Ingles,22.91,6.062,2176
525661,Bombshell,2019,Drama,Canada,Ingles,22.789,6.8,3012
606856,Togo,2019,Aventura,Estados Unidos,Ingles,22.544,8.1,2063
606856,Togo,2019,Familia,Estados Unidos,Ingles,22.544,8.1,2063
463843,Sweetheart,2019,Terror,Estados Unidos,Ingles,22.391,6.3,367
461130,Code 8,2019,Ciencia Ficcion,Canada,Ingles,22.298,6.3,2017
461130,Code 8,2019,Accion,Canada,Ingles,22.298,6.3,2017
461130,Code 8,2019,Crimen,Canada,Ingles,22.298,6.3,2017
625450,Tall Girl,2019,Comedia,Estados Unidos,Ingles,22.252,6.3,1875
625450,Tall Girl,2019,Drama,Estados Unidos,Ingles,22.252,6.3,1875
625450,Tall Girl,2019,Romance,Estados Unidos,Ingles,22.252,6.3,1875
523139,In the Tall Grass,2019,Terror,Canada,Ingles,22.161,5.5,2234
523139,In the Tall Grass,2019,Drama,Canada,Ingles,22.161,5.5,2234
523139,In the Tall Grass,2019,Suspenso,Canada,Ingles,22.161,5.5,2234
548473,Color Out of Space,2019,Terror,Malasia,Ingles,22.144,6.041,1502
548473,Color Out of Space,2019,Ciencia Ficcion,Malasia,Ingles,22.144,6.041,1502
548473,Color Out of Space,2019,Misterio,Malasia,Ingles,22.144,6.041,1502
548473,Color Out of Space,2019,Suspenso,Malasia,Ingles,22.144,6.041,1502
552178,Dark Waters,2019,Drama,Estados Unidos,Ingles,22.028,7.543,2245
552178,Dark Waters,2019,Suspenso,Estados Unidos,Ingles,22.028,7.543,2245
581387,Ashfall,2019,Accion,Corea del Sur,Coreano,21.916,6.813,583
581387,Ashfall,2019,Aventura,Corea del Sur,Coreano,21.916,6.813,583
581387,Ashfall,2019,Suspenso,Corea del Sur,Coreano,21.916,6.813,583
449562,The Hustle,2019,Comedia,Espana,Ingles,21.915,6.2,2527
449562,The Hustle,2019,Crimen,Espana,Ingles,21.915,6.2,2527
431075,Polaroid,2019,Terror,Canada,Ingles,21.896,6.008,1066
431075,Polaroid,2019,Misterio,Canada,Ingles,21.896,6.008,1066
431075,Polaroid,2019,Suspenso,Canada,Ingles,21.896,6.008,1066
533642,Child's Play,2019,Terror,Canada,Ingles,21.822,6.0,1926
533642,Child's Play,2019,Suspenso,Canada,Ingles,21.822,6.0,1926
606154,The Tunnel,2019,Suspenso,Noruega,Noruego,21.809,6.4,286
606154,The Tunnel,2019,Drama,Noruega,Noruego,21.809,6.4,286
581791,The Blonde One,2019,Drama,Argentina,Espanol,21.77,8.0,184
581791,The Blonde One,2019,Romance,Argentina,Espanol,21.77,8.0,184
506528,Harriet,2019,Drama,Estados Unidos,Ingles,21.733,7.3,808
506528,Harriet,2019,Historia,Estados Unidos,Ingles,21.733,7.3,808
652572,Mom's Friend 6,2019,Romance,Corea del Sur,Coreano,21.39,3.4,4
606117,A Cinderella Story: Christmas Wish,2019,Romance,Canada,Ingles,21.321,6.4,703
606117,A Cinderella Story: Christmas Wish,2019,Musica,Canada,Ingles,21.321,6.4,703
606117,A Cinderella Story: Christmas Wish,2019,Comedia,Canada,Ingles,21.321,6.4,703
606117,A Cinderella Story: Christmas Wish,2019,Fantasia,Canada,Ingles,21.321,6.4,703
292011,Richard Jewell,2019,Drama,Estados Unidos,Ingles,21.314,7.4,2529
480042,Escape Plan: The Extractors,2019,Accion,China,Ingles,21.287,5.4,859
480042,Escape Plan: The Extractors,2019,Suspenso,China,Ingles,21.287,5.4,859
530079,Ride Your Wave,2019,Animacion,Japon,Japones,21.01,7.591,335
530079,Ride Your Wave,2019,Romance,Japon,Japones,21.01,7.591,335
530079,Ride Your Wave,2019,Comedia,Japon,Japones,21.01,7.591,335
530079,Ride Your Wave,2019,Drama,Japon,Japones,21.01,7.591,335
530079,Ride Your Wave,2019,Fantasia,Japon,Japones,21.01,7.591,335
620249,The Legend of Hei,2019,Animacion,China,Chino,20.947,8.355,379
620249,The Legend of Hei,2019,Fantasia,China,Chino,20.947,8.355,379
620249,The Legend of Hei,2019,Accion,China,Chino,20.947,8.355,379
653127,Female Hostel 3,2019,Romance,Corea del Sur,Coreano,20.815,9.8,2
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,2019,Animacion,Japon,Japones,20.791,8.1,555
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,2019,Aventura,Japon,Japones,20.791,8.1,555
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,2019,Comedia,Japon,Japones,20.791,8.1,555
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,2019,Fantasia,Japon,Japones,20.791,8.1,555
574074,Kitbull,2019,Animacion,Estados Unidos,Ingles,20.781,7.973,370
574074,Kitbull,2019,Familia,Estados Unidos,Ingles,20.781,7.973,370
574074,Kitbull,2019,Drama,Estados Unidos,Ingles,20.781,7.973,370
